Monat,Sparte,Tariflohnindex
2023-06-01,Landes-Hypothekenbanken,160.0125
2023-07-01,Landes-Hypothekenbanken,160.0125
2023-08-01,Landes-Hypothekenbanken,160.0125
2023-09-01,Landes-Hypothekenbanken,160.0125
2023-10-01,Landes-Hypothekenbanken,160.0125
2023-11-01,Landes-Hypothekenbanken,160.0125
2023-12-01,Landes-Hypothekenbanken,160.0125
2024-01-01,Landes-Hypothekenbanken,160.0125
2024-02-01,Landes-Hypothekenbanken,160.0125
2024-03-01,Landes-Hypothekenbanken,160.0125
2024-04-01,Landes-Hypothekenbanken,173.2725
2024-05-01,Landes-Hypothekenbanken,173.2725
2024-06-01,Landes-Hypothekenbanken,173.2725
2024-07-01,Landes-Hypothekenbanken,173.2725
2024-08-01,Landes-Hypothekenbanken,173.2725
2010-01-01,Österreichische Bundesbahnen,109.4
2010-02-01,Österreichische Bundesbahnen,109.4
2010-03-01,Österreichische Bundesbahnen,109.4
2010-04-01,Österreichische Bundesbahnen,109.4
2010-05-01,Österreichische Bundesbahnen,109.4
2010-06-01,Österreichische Bundesbahnen,109.4
2010-07-01,Österreichische Bundesbahnen,110.9
2010-08-01,Österreichische Bundesbahnen,110.9
2010-09-01,Österreichische Bundesbahnen,110.9
2010-10-01,Österreichische Bundesbahnen,110.9
2010-11-01,Österreichische Bundesbahnen,110.9
2010-12-01,Österreichische Bundesbahnen,110.9
2011-01-01,Österreichische Bundesbahnen,110.9
2011-02-01,Österreichische Bundesbahnen,110.9
2011-03-01,Österreichische Bundesbahnen,110.9
2011-04-01,Österreichische Bundesbahnen,110.9
2011-05-01,Österreichische Bundesbahnen,110.9
2011-06-01,Österreichische Bundesbahnen,110.9
2011-07-01,Österreichische Bundesbahnen,113.3
2011-08-01,Österreichische Bundesbahnen,113.3
2011-09-01,Österreichische Bundesbahnen,113.3
2011-10-01,Österreichische Bundesbahnen,113.3
2011-11-01,Österreichische Bundesbahnen,113.3
2011-12-01,Österreichische Bundesbahnen,113.3
2012-01-01,Österreichische Bundesbahnen,113.3
2012-02-01,Österreichische Bundesbahnen,113.3
2012-03-01,Österreichische Bundesbahnen,113.3
2012-04-01,Österreichische Bundesbahnen,113.3
2012-05-01,Österreichische Bundesbahnen,113.3
2012-06-01,Österreichische Bundesbahnen,113.3
2012-07-01,Österreichische Bundesbahnen,117.4
2012-08-01,Österreichische Bundesbahnen,117.4
2012-09-01,Österreichische Bundesbahnen,117.4
2012-10-01,Österreichische Bundesbahnen,117.4
2012-11-01,Österreichische Bundesbahnen,117.4
2012-12-01,Österreichische Bundesbahnen,117.4
2013-01-01,Österreichische Bundesbahnen,117.4
2013-02-01,Österreichische Bundesbahnen,117.4
2013-03-01,Österreichische Bundesbahnen,117.4
2013-04-01,Österreichische Bundesbahnen,117.4
2013-05-01,Österreichische Bundesbahnen,117.4
2013-06-01,Österreichische Bundesbahnen,117.4
2013-07-01,Österreichische Bundesbahnen,117.4
2013-08-01,Österreichische Bundesbahnen,117.4
2013-09-01,Österreichische Bundesbahnen,117.4
2013-10-01,Österreichische Bundesbahnen,117.4
2013-11-01,Österreichische Bundesbahnen,117.4
2013-12-01,Österreichische Bundesbahnen,117.4
2014-01-01,Österreichische Bundesbahnen,117.4
2014-02-01,Österreichische Bundesbahnen,117.4
2014-03-01,Österreichische Bundesbahnen,117.4
2014-04-01,Österreichische Bundesbahnen,117.4
2014-05-01,Österreichische Bundesbahnen,117.4
2014-06-01,Österreichische Bundesbahnen,117.4
2014-07-01,Österreichische Bundesbahnen,120.2
2014-08-01,Österreichische Bundesbahnen,120.2
2014-09-01,Österreichische Bundesbahnen,120.2
2014-10-01,Österreichische Bundesbahnen,120.2
2014-11-01,Österreichische Bundesbahnen,120.2
2014-12-01,Österreichische Bundesbahnen,120.2
2015-01-01,Österreichische Bundesbahnen,120.2
2015-02-01,Österreichische Bundesbahnen,120.2
2015-03-01,Österreichische Bundesbahnen,120.2
2015-04-01,Österreichische Bundesbahnen,120.2
2015-05-01,Österreichische Bundesbahnen,120.2
2015-06-01,Österreichische Bundesbahnen,120.2
2015-07-01,Österreichische Bundesbahnen,122.6
2015-08-01,Österreichische Bundesbahnen,122.6
2015-09-01,Österreichische Bundesbahnen,122.6
2015-10-01,Österreichische Bundesbahnen,122.6
2015-11-01,Österreichische Bundesbahnen,122.6
2015-12-01,Österreichische Bundesbahnen,122.6
2016-01-01,Österreichische Bundesbahnen,122.6
2016-02-01,Österreichische Bundesbahnen,122.6
2016-03-01,Österreichische Bundesbahnen,122.6
2016-04-01,Österreichische Bundesbahnen,122.6
2016-05-01,Österreichische Bundesbahnen,122.6
2016-06-01,Österreichische Bundesbahnen,122.6
2016-07-01,Österreichische Bundesbahnen,124.6
2016-08-01,Österreichische Bundesbahnen,124.6
2016-09-01,Österreichische Bundesbahnen,124.6
2016-10-01,Österreichische Bundesbahnen,124.6
2016-11-01,Österreichische Bundesbahnen,124.6
2016-12-01,Österreichische Bundesbahnen,124.6
2017-01-01,Österreichische Bundesbahnen,124.7124
2017-02-01,Österreichische Bundesbahnen,124.7124
2017-03-01,Österreichische Bundesbahnen,124.7124
2017-04-01,Österreichische Bundesbahnen,124.7124
2017-05-01,Österreichische Bundesbahnen,124.7124
2017-06-01,Österreichische Bundesbahnen,124.7124
2017-07-01,Österreichische Bundesbahnen,127.30799999999999
2017-08-01,Österreichische Bundesbahnen,127.30799999999999
2017-09-01,Österreichische Bundesbahnen,127.30799999999999
2017-10-01,Österreichische Bundesbahnen,127.30799999999999
2017-11-01,Österreichische Bundesbahnen,127.30799999999999
2017-12-01,Österreichische Bundesbahnen,127.30799999999999
2018-01-01,Österreichische Bundesbahnen,127.30799999999999
2018-02-01,Österreichische Bundesbahnen,127.30799999999999
2018-03-01,Österreichische Bundesbahnen,127.30799999999999
2018-04-01,Österreichische Bundesbahnen,127.30799999999999
2018-05-01,Österreichische Bundesbahnen,127.30799999999999
2018-06-01,Österreichische Bundesbahnen,127.30799999999999
2018-07-01,Österreichische Bundesbahnen,131.7576
2018-08-01,Österreichische Bundesbahnen,131.7576
2018-09-01,Österreichische Bundesbahnen,131.7576
2018-10-01,Österreichische Bundesbahnen,131.7576
2018-11-01,Österreichische Bundesbahnen,131.7576
2018-12-01,Österreichische Bundesbahnen,131.7576
2019-01-01,Österreichische Bundesbahnen,131.7576
2019-02-01,Österreichische Bundesbahnen,131.7576
2019-03-01,Österreichische Bundesbahnen,131.7576
2019-04-01,Österreichische Bundesbahnen,131.7576
2019-05-01,Österreichische Bundesbahnen,131.7576
2019-06-01,Österreichische Bundesbahnen,131.7576
2019-07-01,Österreichische Bundesbahnen,135.0948
2019-08-01,Österreichische Bundesbahnen,135.0948
2019-09-01,Österreichische Bundesbahnen,135.0948
2019-10-01,Österreichische Bundesbahnen,135.0948
2019-11-01,Österreichische Bundesbahnen,135.0948
2019-12-01,Österreichische Bundesbahnen,135.0948
2020-01-01,Österreichische Bundesbahnen,135.0948
2020-02-01,Österreichische Bundesbahnen,135.0948
2020-03-01,Österreichische Bundesbahnen,135.0948
2020-04-01,Österreichische Bundesbahnen,135.0948
2020-05-01,Österreichische Bundesbahnen,135.0948
2020-06-01,Österreichische Bundesbahnen,135.0948
2020-07-01,Österreichische Bundesbahnen,135.0948
2020-08-01,Österreichische Bundesbahnen,135.0948
2020-09-01,Österreichische Bundesbahnen,135.0948
2020-10-01,Österreichische Bundesbahnen,135.0948
2020-11-01,Österreichische Bundesbahnen,135.0948
2020-12-01,Österreichische Bundesbahnen,135.0948
2021-01-01,Österreichische Bundesbahnen,136.9488
2021-02-01,Österreichische Bundesbahnen,136.9488
2021-03-01,Österreichische Bundesbahnen,136.9488
2021-04-01,Österreichische Bundesbahnen,136.9488
2021-05-01,Österreichische Bundesbahnen,136.9488
2021-06-01,Österreichische Bundesbahnen,136.9488
2021-07-01,Österreichische Bundesbahnen,136.9488
2021-08-01,Österreichische Bundesbahnen,136.9488
2021-09-01,Österreichische Bundesbahnen,136.9488
2021-10-01,Österreichische Bundesbahnen,136.9488
2021-11-01,Österreichische Bundesbahnen,141.8928
2021-12-01,Österreichische Bundesbahnen,141.8928
2022-01-01,Österreichische Bundesbahnen,141.8928
2022-02-01,Österreichische Bundesbahnen,141.8928
2022-03-01,Österreichische Bundesbahnen,141.8928
2022-04-01,Österreichische Bundesbahnen,141.8928
2022-05-01,Österreichische Bundesbahnen,141.8928
2022-06-01,Österreichische Bundesbahnen,141.8928
2022-07-01,Österreichische Bundesbahnen,141.8928
2022-08-01,Österreichische Bundesbahnen,141.8928
2022-09-01,Österreichische Bundesbahnen,141.8928
2022-10-01,Österreichische Bundesbahnen,141.8928
2022-11-01,Österreichische Bundesbahnen,141.8928
2022-12-01,Österreichische Bundesbahnen,153.3876
2023-01-01,Österreichische Bundesbahnen,153.3876
2023-02-01,Österreichische Bundesbahnen,153.3876
2023-03-01,Österreichische Bundesbahnen,153.3876
2023-04-01,Österreichische Bundesbahnen,153.3876
2023-05-01,Österreichische Bundesbahnen,153.3876
2023-06-01,Österreichische Bundesbahnen,153.3876
2023-07-01,Österreichische Bundesbahnen,153.5112
2023-08-01,Österreichische Bundesbahnen,153.5112
2023-09-01,Österreichische Bundesbahnen,153.5112
2023-10-01,Österreichische Bundesbahnen,153.5112
2023-11-01,Österreichische Bundesbahnen,154.0056
2023-12-01,Österreichische Bundesbahnen,166.86
2024-01-01,Österreichische Bundesbahnen,166.86
2024-02-01,Österreichische Bundesbahnen,166.86
2024-03-01,Österreichische Bundesbahnen,166.86
2024-04-01,Österreichische Bundesbahnen,166.86
2024-05-01,Österreichische Bundesbahnen,166.86
2024-06-01,Österreichische Bundesbahnen,166.86
2024-07-01,Österreichische Bundesbahnen,166.86
2024-08-01,Österreichische Bundesbahnen,166.86
2010-01-01,Maler,108.8
2010-02-01,Maler,108.8
2010-03-01,Maler,108.8
2010-04-01,Maler,108.8
2010-05-01,Maler,111.3
2010-06-01,Maler,111.3
2010-07-01,Maler,111.3
2010-08-01,Maler,111.3
2010-09-01,Maler,111.3
2010-10-01,Maler,111.3
2010-11-01,Maler,111.3
2010-12-01,Maler,111.3
2011-01-01,Maler,111.3
2011-02-01,Maler,111.3
2011-03-01,Maler,111.3
2011-04-01,Maler,111.3
2011-05-01,Maler,114.2
2011-06-01,Maler,114.2
2011-07-01,Maler,114.2
2011-08-01,Maler,114.2
2011-09-01,Maler,114.2
2011-10-01,Maler,114.2
2011-11-01,Maler,114.2
2011-12-01,Maler,114.2
2012-01-01,Maler,114.2
2012-02-01,Maler,114.2
2012-03-01,Maler,114.2
2012-04-01,Maler,114.2
2012-05-01,Maler,118.8
2012-06-01,Maler,118.8
2012-07-01,Maler,118.8
2012-08-01,Maler,118.8
2012-09-01,Maler,118.8
2012-10-01,Maler,118.8
2012-11-01,Maler,118.8
2012-12-01,Maler,118.8
2013-01-01,Maler,118.8
2013-02-01,Maler,118.8
2013-03-01,Maler,118.8
2013-04-01,Maler,118.8
2013-05-01,Maler,121.7
2013-06-01,Maler,121.7
2013-07-01,Maler,121.7
2013-08-01,Maler,121.7
2013-09-01,Maler,121.7
2013-10-01,Maler,121.7
2013-11-01,Maler,121.7
2013-12-01,Maler,121.7
2014-01-01,Maler,121.7
2014-02-01,Maler,121.7
2014-03-01,Maler,121.7
2014-04-01,Maler,121.7
2014-05-01,Maler,124.5
2014-06-01,Maler,124.5
2014-07-01,Maler,124.5
2014-08-01,Maler,124.5
2014-09-01,Maler,124.5
2014-10-01,Maler,124.5
2014-11-01,Maler,124.5
2014-12-01,Maler,124.5
2015-01-01,Maler,124.5
2015-02-01,Maler,124.5
2015-03-01,Maler,124.5
2015-04-01,Maler,124.5
2015-05-01,Maler,126.8
2015-06-01,Maler,126.8
2015-07-01,Maler,126.8
2015-08-01,Maler,126.8
2015-09-01,Maler,126.8
2015-10-01,Maler,126.8
2015-11-01,Maler,126.8
2015-12-01,Maler,126.8
2016-01-01,Maler,126.8
2016-02-01,Maler,126.8
2016-03-01,Maler,126.8
2016-04-01,Maler,126.8
2016-05-01,Maler,128.8
2016-06-01,Maler,128.8
2016-07-01,Maler,128.8
2016-08-01,Maler,128.8
2016-09-01,Maler,128.8
2016-10-01,Maler,128.8
2016-11-01,Maler,128.8
2016-12-01,Maler,128.8
2017-01-01,Maler,128.774
2017-02-01,Maler,128.774
2017-03-01,Maler,128.774
2017-04-01,Maler,128.774
2017-05-01,Maler,130.82413333333332
2017-06-01,Maler,130.82413333333332
2017-07-01,Maler,130.82413333333332
2017-08-01,Maler,130.82413333333332
2017-09-01,Maler,130.82413333333332
2017-10-01,Maler,130.82413333333332
2017-11-01,Maler,130.82413333333332
2017-12-01,Maler,130.82413333333332
2018-01-01,Maler,130.82413333333332
2018-02-01,Maler,130.82413333333332
2018-03-01,Maler,130.82413333333332
2018-04-01,Maler,130.82413333333332
2018-05-01,Maler,134.02746666666667
2018-06-01,Maler,134.02746666666667
2018-07-01,Maler,134.02746666666667
2018-08-01,Maler,134.02746666666667
2018-09-01,Maler,134.02746666666667
2018-10-01,Maler,134.02746666666667
2018-11-01,Maler,134.02746666666667
2018-12-01,Maler,134.02746666666667
2019-01-01,Maler,134.02746666666667
2019-02-01,Maler,134.02746666666667
2019-03-01,Maler,134.02746666666667
2019-04-01,Maler,134.02746666666667
2019-05-01,Maler,138.64026666666666
2019-06-01,Maler,138.64026666666666
2019-07-01,Maler,138.64026666666666
2019-08-01,Maler,138.64026666666666
2019-09-01,Maler,138.64026666666666
2019-10-01,Maler,138.64026666666666
2019-11-01,Maler,138.64026666666666
2019-12-01,Maler,138.64026666666666
2020-01-01,Maler,138.64026666666666
2020-02-01,Maler,138.64026666666666
2020-03-01,Maler,138.64026666666666
2020-04-01,Maler,138.64026666666666
2020-05-01,Maler,142.61239999999998
2020-06-01,Maler,142.61239999999998
2020-07-01,Maler,142.61239999999998
2020-08-01,Maler,142.61239999999998
2020-09-01,Maler,142.61239999999998
2020-10-01,Maler,142.61239999999998
2020-11-01,Maler,142.61239999999998
2020-12-01,Maler,142.61239999999998
2021-01-01,Maler,142.61239999999998
2021-02-01,Maler,142.61239999999998
2021-03-01,Maler,142.61239999999998
2021-04-01,Maler,142.61239999999998
2021-05-01,Maler,145.55946666666665
2021-06-01,Maler,145.55946666666665
2021-07-01,Maler,145.55946666666665
2021-08-01,Maler,145.55946666666665
2021-09-01,Maler,145.55946666666665
2021-10-01,Maler,145.55946666666665
2021-11-01,Maler,145.55946666666665
2021-12-01,Maler,145.55946666666665
2022-01-01,Maler,145.55946666666665
2022-02-01,Maler,145.55946666666665
2022-03-01,Maler,145.55946666666665
2022-04-01,Maler,145.55946666666665
2022-05-01,Maler,151.32546666666664
2022-06-01,Maler,151.32546666666664
2022-07-01,Maler,151.32546666666664
2022-08-01,Maler,151.32546666666664
2022-09-01,Maler,151.32546666666664
2022-10-01,Maler,151.32546666666664
2022-11-01,Maler,151.32546666666664
2022-12-01,Maler,151.32546666666664
2023-01-01,Maler,151.32546666666664
2023-02-01,Maler,151.32546666666664
2023-03-01,Maler,151.32546666666664
2023-04-01,Maler,151.32546666666664
2023-05-01,Maler,166.1889333333333
2023-06-01,Maler,166.1889333333333
2023-07-01,Maler,166.1889333333333
2023-08-01,Maler,166.1889333333333
2023-09-01,Maler,166.1889333333333
2023-10-01,Maler,166.1889333333333
2023-11-01,Maler,166.1889333333333
2023-12-01,Maler,166.1889333333333
2024-01-01,Maler,166.1889333333333
2024-02-01,Maler,166.1889333333333
2024-03-01,Maler,166.1889333333333
2024-04-01,Maler,166.1889333333333
2024-05-01,Maler,179.00226666666666
2024-06-01,Maler,179.00226666666666
2024-07-01,Maler,179.00226666666666
2024-08-01,Maler,179.00226666666666
2010-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2010-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,113.9
2011-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2011-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2012-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,116.3
2012-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2012-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2013-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,120.2
2013-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2013-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2014-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2014-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,123.3
2014-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2014-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2015-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2015-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,126.3
2015-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2015-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2016-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2016-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,128.9
2016-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2016-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.7
2017-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.6608
2017-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.6608
2017-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.6608
2017-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.6608
2017-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,130.6608
2017-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2017-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2017-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2017-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2017-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2017-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2017-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2018-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2018-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2018-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,142.26639999999998
2018-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2018-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2019-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2019-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2019-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,145.65679999999998
2019-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2019-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2020-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2020-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2020-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,152.43759999999997
2020-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,160.91359999999997
2020-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,160.91359999999997
2020-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,160.91359999999997
2020-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,160.91359999999997
2020-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,160.91359999999997
2020-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,160.91359999999997
2020-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2020-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2020-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2021-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,164.956
2022-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-03-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-04-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-05-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-06-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-07-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-08-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-09-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-10-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-11-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2022-12-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2023-01-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
2023-02-01,Privatkrankenanstalten / konfessionelle Einrichtungen,170.69359999999998
